District,Month,Total_Waste_Tons,PET_Tons,HDPE_Tons,PVC_Tons,LDPE_Tons,PP_Tons,PS_Tons
Tirunelveli,2024-02,4282.68,1070.67,642.4,428.27,856.54,856.54,428.27
Tirunelveli,2024-03,4583.42,1145.85,687.51,458.34,916.68,916.68,458.34
Tirunelveli,2024-04,3960.42,990.11,594.06,396.04,792.08,792.08,396.04
Tirunelveli,2024-05,3056.77,764.19,458.51,305.68,611.35,611.35,305.68
Tirunelveli,2024-06,2327.06,581.76,349.06,232.71,465.41,465.41,232.71
Tirunelveli,2024-07,2772.48,693.12,415.87,277.25,554.5,554.5,277.25
Tirunelveli,2024-08,2770.18,692.54,415.53,277.02,554.04,554.04,277.02
Tirunelveli,2024-09,4361.93,1090.48,654.29,436.19,872.39,872.39,436.19
Tirunelveli,2024-10,3686.21,921.55,552.93,368.62,737.24,737.24,368.62
Tirunelveli,2024-11,3692.76,923.19,553.91,369.28,738.55,738.55,369.28
Tirunelveli,2024-12,3945.79,986.45,591.87,394.58,789.16,789.16,394.58
Tirupathur,2018-01,1266.56,316.64,189.98,126.66,253.31,253.31,126.66
Tirupathur,2018-02,925.11,231.28,138.77,92.51,185.02,185.02,92.51
Tirupathur,2018-03,922.61,230.65,138.39,92.26,184.52,184.52,92.26
Tirupathur,2018-04,1181.16,295.29,177.17,118.12,236.23,236.23,118.12
Tirupathur,2018-05,1151.75,287.94,172.76,115.17,230.35,230.35,115.17
Tirupathur,2018-06,1056.91,264.23,158.54,105.69,211.38,211.38,105.69
Tirupathur,2018-07,878.68,219.67,131.8,87.87,175.74,175.74,87.87
Tirupathur,2018-08,1310.01,327.5,196.5,131.0,262.0,262.0,131.0
Tirupathur,2018-09,823.88,205.97,123.58,82.39,164.78,164.78,82.39
Tirupathur,2018-10,1468.57,367.14,220.29,146.86,293.71,293.71,146.86
Tirupathur,2018-11,996.83,249.21,149.52,99.68,199.37,199.37,99.68
Tirupathur,2018-12,1630.35,407.59,244.55,163.04,326.07,326.07,163.04
Tirupathur,2019-01,1379.82,344.96,206.97,137.98,275.96,275.96,137.98
Tirupathur,2019-02,1230.14,307.53,184.52,123.01,246.03,246.03,123.01
Tirupathur,2019-03,935.31,233.83,140.3,93.53,187.06,187.06,93.53
Tirupathur,2019-04,1332.16,333.04,199.82,133.22,266.43,266.43,133.22
Tirupathur,2019-05,1685.91,421.48,252.89,168.59,337.18,337.18,168.59
Tirupathur,2019-06,836.03,209.01,125.4,83.6,167.21,167.21,83.6
Tirupathur,2019-07,1004.89,251.22,150.73,100.49,200.98,200.98,100.49
Tirupathur,2019-08,864.36,216.09,129.65,86.44,172.87,172.87,86.44
Tirupathur,2019-09,1484.26,371.07,222.64,148.43,296.85,296.85,148.43
Tirupathur,2019-10,1236.63,309.16,185.49,123.66,247.33,247.33,123.66
Tirupathur,2019-11,1374.44,343.61,206.17,137.44,274.89,274.89,137.44
Tirupathur,2019-12,1076.27,269.07,161.44,107.63,215.25,215.25,107.63
Tirupathur,2020-01,1318.23,329.56,197.74,131.82,263.65,263.65,131.82
Tirupathur,2020-02,1088.28,272.07,163.24,108.83,217.66,217.66,108.83
Tirupathur,2020-03,1074.36,268.59,161.15,107.44,214.87,214.87,107.44
Tirupathur,2020-04,1290.55,322.64,193.58,129.06,258.11,258.11,129.06
Tirupathur,2020-05,1722.9,430.73,258.44,172.29,344.58,344.58,172.29
Tirupathur,2020-06,1150.28,287.57,172.54,115.03,230.06,230.06,115.03
Tirupathur,2020-07,1250.0,312.5,187.5,125.0,250.0,250.0,125.0
Tirupathur,2020-08,1718.6,429.65,257.79,171.86,343.72,343.72,171.86
Tirupathur,2020-09,1551.46,387.87,232.72,155.15,310.29,310.29,155.15
Tirupathur,2020-10,1055.36,263.84,158.3,105.54,211.07,211.07,105.54
Tirupathur,2020-11,1230.89,307.72,184.63,123.09,246.18,246.18,123.09
Tirupathur,2020-12,898.24,224.56,134.74,89.82,179.65,179.65,89.82
Tirupathur,2021-01,991.96,247.99,148.79,99.2,198.39,198.39,99.2
Tirupathur,2021-02,1528.92,382.23,229.34,152.89,305.78,305.78,152.89
Tirupathur,2021-03,958.42,239.6,143.76,95.84,191.68,191.68,95.84
Tirupathur,2021-04,1571.56,392.89,235.73,157.16,314.31,314.31,157.16
Tirupathur,2021-05,902.51,225.63,135.38,90.25,180.5,180.5,90.25
Tirupathur,2021-06,1381.18,345.29,207.18,138.12,276.24,276.24,138.12
Tirupathur,2021-07,1234.7,308.67,185.2,123.47,246.94,246.94,123.47
Tirupathur,2021-08,983.45,245.86,147.52,98.35,196.69,196.69,98.35
Tirupathur,2021-09,1635.18,408.8,245.28,163.52,327.04,327.04,163.52
Tirupathur,2021-10,1836.64,459.16,275.5,183.66,367.33,367.33,183.66
Tirupathur,2021-11,1697.64,424.41,254.65,169.76,339.53,339.53,169.76
Tirupathur,2021-12,1369.89,342.47,205.48,136.99,273.98,273.98,136.99
Tirupathur,2022-01,1405.32,351.33,210.8,140.53,281.06,281.06,140.53
Tirupathur,2022-02,1011.54,252.89,151.73,101.15,202.31,202.31,101.15
Tirupathur,2022-03,1641.44,410.36,246.22,164.14,328.29,328.29,164.14
Tirupathur,2022-04,1223.17,305.79,183.48,122.32,244.63,244.63,122.32
Tirupathur,2022-05,1422.59,355.65,213.39,142.26,284.52,284.52,142.26
Tirupathur,2022-06,968.87,242.22,145.33,96.89,193.77,193.77,96.89
Tirupathur,2022-07,917.89,229.47,137.68,91.79,183.58,183.58,91.79
Tirupathur,2022-08,1346.97,336.74,202.04,134.7,269.39,269.39,134.7
Tirupathur,2022-09,1545.95,386.49,231.89,154.6,309.19,309.19,154.6
Tirupathur,2022-10,1541.32,385.33,231.2,154.13,308.26,308.26,154.13
Tirupathur,2022-11,1785.35,446.34,267.8,178.53,357.07,357.07,178.53
Tirupathur,2022-12,1649.91,412.48,247.49,164.99,329.98,329.98,164.99
Tirupathur,2023-01,1478.67,369.67,221.8,147.87,295.73,295.73,147.87
Tirupathur,2023-02,1148.2,287.05,172.23,114.82,229.64,229.64,114.82
Tirupathur,2023-03,1720.57,430.14,258.08,172.06,344.11,344.11,172.06
Tirupathur,2023-04,1470.35,367.59,220.55,147.04,294.07,294.07,147.04
Tirupathur,2023-05,1309.93,327.48,196.49,130.99,261.99,261.99,130.99
Tirupathur,2023-06,1446.03,361.51,216.9,144.6,289.21,289.21,144.6
Tirupathur,2023-07,1527.75,381.94,229.16,152.78,305.55,305.55,152.78
Tirupathur,2023-08,1619.9,404.97,242.98,161.99,323.98,323.98,161.99
Tirupathur,2023-09,1229.88,307.47,184.48,122.99,245.98,245.98,122.99
Tirupathur,2023-10,1180.49,295.12,177.07,118.05,236.1,236.1,118.05
Tirupathur,2023-11,1966.62,491.65,294.99,196.66,393.32,393.32,196.66
Tirupathur,2023-12,1032.53,258.13,154.88,103.25,206.51,206.51,103.25
Tirupathur,2024-01,1120.73,280.18,168.11,112.07,224.15,224.15,112.07
Tirupathur,2024-02,1264.14,316.03,189.62,126.41,252.83,252.83,126.41
Tirupathur,2024-03,1405.57,351.39,210.83,140.56,281.11,281.11,140.56
Tirupathur,2024-04,1749.25,437.31,262.39,174.93,349.85,349.85,174.93
Tirupathur,2024-05,1021.32,255.33,153.2,102.13,204.26,204.26,102.13
Tirupathur,2024-06,837.28,209.32,125.59,83.73,167.46,167.46,83.73
Tirupathur,2024-07,1456.5,364.13,218.48,145.65,291.3,291.3,145.65
Tirupathur,2024-08,1278.75,319.69,191.81,127.87,255.75,255.75,127.87
Tirupathur,2024-09,1742.21,435.55,261.33,174.22,348.44,348.44,174.22
Tirupathur,2024-10,1841.38,460.34,276.21,184.14,368.28,368.28,184.14
Tirupathur,2024-11,1527.61,381.9,229.14,152.76,305.52,305.52,152.76
Tirupathur,2024-12,1655.43,413.86,248.31,165.54,331.09,331.09,165.54
Tiruppur,2018-01,2966.3,741.57,444.94,296.63,593.26,593.26,296.63
Tiruppur,2018-02,2580.18,645.05,387.03,258.02,516.04,516.04,258.02
Tiruppur,2018-03,3112.78,778.2,466.92,311.28,622.56,622.56,311.28
Tiruppur,2018-04,3916.67,979.17,587.5,391.67,783.33,783.33,391.67
Tiruppur,2018-05,3915.32,978.83,587.3,391.53,783.06,783.06,391.53
Tiruppur,2018-06,2940.73,735.18,441.11,294.07,588.15,588.15,294.07
Tiruppur,2018-07,3660.38,915.1,549.06,366.04,732.08,732.08,366.04
Tiruppur,2018-08,3819.57,954.89,572.94,381.96,763.91,763.91,381.96
Tiruppur,2018-09,3018.6,754.65,452.79,301.86,603.72,603.72,301.86
Tiruppur,2018-10,4622.08,1155.52,693.31,462.21,924.42,924.42,462.21
Tiruppur,2018-11,3139.49,784.87,470.92,313.95,627.9,627.9,313.95
Tiruppur,2018-12,4033.45,1008.36,605.02,403.35,806.69,806.69,403.35
Tiruppur,2019-01,2844.26,711.06,426.64,284.43,568.85,568.85,284.43
Tiruppur,2019-02,2436.25,609.06,365.44,243.62,487.25,487.25,243.62
Tiruppur,2019-03,2485.03,621.26,372.75,248.5,497.01,497.01,248.5
Tiruppur,2019-04,2866.84,716.71,430.03,286.68,573.37,573.37,286.68
Tiruppur,2019-05,2702.25,675.56,405.34,270.22,540.45,540.45,270.22
Tiruppur,2019-06,2192.84,548.21,328.93,219.28,438.57,438.57,219.28
Tiruppur,2019-07,1912.02,478.0,286.8,191.2,382.4,382.4,191.2
Tiruppur,2019-08,2836.79,709.2,425.52,283.68,567.36,567.36,283.68
Tiruppur,2019-09,3741.96,935.49,561.29,374.2,748.39,748.39,374.2
Tiruppur,2019-10,4009.58,1002.39,601.44,400.96,801.92,801.92,400.96
Tiruppur,2019-11,3220.34,805.08,483.05,322.03,644.07,644.07,322.03
Tiruppur,2019-12,4086.54,1021.64,612.98,408.65,817.31,817.31,408.65
Tiruppur,2020-01,3863.35,965.84,579.5,386.33,772.67,772.67,386.33
Tiruppur,2020-02,3318.83,829.71,497.82,331.88,663.77,663.77,331.88
Tiruppur,2020-03,2400.43,600.11,360.07,240.04,480.09,480.09,240.04
Tiruppur,2020-04,3212.96,803.24,481.94,321.3,642.59,642.59,321.3
Tiruppur,2020-05,2312.75,578.19,346.91,231.27,462.55,462.55,231.27
Tiruppur,2020-06,3163.82,790.95,474.57,316.38,632.76,632.76,316.38
Tiruppur,2020-07,2833.52,708.38,425.03,283.35,566.7,566.7,283.35
Tiruppur,2020-08,3499.05,874.76,524.86,349.9,699.81,699.81,349.9
Tiruppur,2020-09,2682.66,670.66,402.4,268.27,536.53,536.53,268.27
Tiruppur,2020-10,3423.58,855.9,513.54,342.36,684.72,684.72,342.36
Tiruppur,2020-11,3295.0,823.75,494.25,329.5,659.0,659.0,329.5
Tiruppur,2020-12,3206.26,801.57,480.94,320.63,641.25,641.25,320.63
Tiruppur,2021-01,3517.98,879.5,527.7,351.8,703.6,703.6,351.8
Tiruppur,2021-02,2623.94,655.99,393.59,262.39,524.79,524.79,262.39
Tiruppur,2021-03,2151.15,537.79,322.67,215.11,430.23,430.23,215.11
Tiruppur,2021-04,2233.5,558.37,335.02,223.35,446.7,446.7,223.35
Tiruppur,2021-05,3482.14,870.53,522.32,348.21,696.43,696.43,348.21
Tiruppur,2021-06,2179.21,544.8,326.88,217.92,435.84,435.84,217.92
Tiruppur,2021-07,3429.89,857.47,514.48,342.99,685.98,685.98,342.99
Tiruppur,2021-08,3300.64,825.16,495.1,330.06,660.13,660.13,330.06
Tiruppur,2021-09,3609.78,902.45,541.47,360.98,721.96,721.96,360.98
Tiruppur,2021-10,3230.8,807.7,484.62,323.08,646.16,646.16,323.08
Tiruppur,2021-11,4165.24,1041.31,624.79,416.52,833.05,833.05,416.52
Tiruppur,2021-12,3087.24,771.81,463.09,308.72,617.45,617.45,308.72
Tiruppur,2022-01,3290.66,822.66,493.6,329.07,658.13,658.13,329.07
Tiruppur,2022-02,2643.56,660.89,396.53,264.36,528.71,528.71,264.36
Tiruppur,2022-03,2223.68,555.92,333.55,222.37,444.74,444.74,222.37
Tiruppur,2022-04,3116.18,779.04,467.43,311.62,623.24,623.24,311.62
Tiruppur,2022-05,3872.99,968.25,580.95,387.3,774.6,774.6,387.3
Tiruppur,2022-06,2159.45,539.86,323.92,215.95,431.89,431.89,215.95
Tiruppur,2022-07,2923.64,730.91,438.55,292.36,584.73,584.73,292.36
Tiruppur,2022-08,2456.95,614.24,368.54,245.7,491.39,491.39,245.7
Tiruppur,2022-09,2930.93,732.73,439.64,293.09,586.19,586.19,293.09
Tiruppur,2022-10,3677.15,919.29,551.57,367.71,735.43,735.43,367.71
Tiruppur,2022-11,3307.84,826.96,496.18,330.78,661.57,661.57,330.78
Tiruppur,2022-12,2416.69,604.17,362.5,241.67,483.34,483.34,241.67
Tiruppur,2023-01,3542.67,885.67,531.4,354.27,708.53,708.53,354.27
Tiruppur,2023-02,2419.71,604.93,362.96,241.97,483.94,483.94,241.97
Tiruppur,2023-03,2617.06,654.26,392.56,261.71,523.41,523.41,261.71
Tiruppur,2023-04,2202.01,550.5,330.3,220.2,440.4,440.4,220.2
Tiruppur,2023-05,2606.11,651.53,390.92,260.61,521.22,521.22,260.61
Tiruppur,2023-06,3717.15,929.29,557.57,371.72,743.43,743.43,371.72
Tiruppur,2023-07,2107.09,526.77,316.06,210.71,421.42,421.42,210.71
Tiruppur,2023-08,2796.6,699.15,419.49,279.66,559.32,559.32,279.66
Tiruppur,2023-09,3179.78,794.95,476.97,317.98,635.96,635.96,317.98
Tiruppur,2023-10,2696.21,674.05,404.43,269.62,539.24,539.24,269.62
Tiruppur,2023-11,2935.31,733.83,440.3,293.53,587.06,587.06,293.53
Tiruppur,2023-12,3177.5,794.37,476.62,317.75,635.5,635.5,317.75
Tiruppur,2024-01,4314.64,1078.66,647.2,431.46,862.93,862.93,431.46
Tiruppur,2024-02,2175.49,543.87,326.32,217.55,435.1,435.1,217.55
Tiruppur,2024-03,3054.02,763.5,458.1,305.4,610.8,610.8,305.4
Tiruppur,2024-04,3598.33,899.58,539.75,359.83,719.67,719.67,359.83
Tiruppur,2024-05,2859.12,714.78,428.87,285.91,571.82,571.82,285.91
Tiruppur,2024-06,2251.5,562.87,337.72,225.15,450.3,450.3,225.15
Tiruppur,2024-07,2083.78,520.95,312.57,208.38,416.76,416.76,208.38
Tiruppur,2024-08,3075.11,768.78,461.27,307.51,615.02,615.02,307.51
Tiruppur,2024-09,2469.64,617.41,370.45,246.96,493.93,493.93,246.96
Tiruppur,2024-10,4638.65,1159.66,695.8,463.87,927.73,927.73,463.87
Tiruppur,2024-11,4054.42,1013.61,608.16,405.44,810.88,810.88,405.44
Tiruppur,2024-12,2242.07,560.52,336.31,224.21,448.41,448.41,224.21
Tiruvallur,2018-01,2538.19,634.55,380.73,253.82,507.64,507.64,253.82
Tiruvallur,2018-02,3974.96,993.74,596.24,397.5,794.99,794.99,397.5
Tiruvallur,2018-03,2718.25,679.56,407.74,271.82,543.65,543.65,271.82
Tiruvallur,2018-04,4476.32,1119.08,671.45,447.63,895.26,895.26,447.63
Tiruvallur,2018-05,3756.86,939.22,563.53,375.69,751.37,751.37,375.69
Tiruvallur,2018-06,3361.45,840.36,504.22,336.14,672.29,672.29,336.14
Tiruvallur,2018-07,4079.05,1019.76,611.86,407.9,815.81,815.81,407.9
Tiruvallur,2018-08,2574.42,643.6,386.16,257.44,514.88,514.88,257.44
Tiruvallur,2018-09,2477.12,619.28,371.57,247.71,495.42,495.42,247.71
Tiruvallur,2018-10,5574.81,1393.7,836.22,557.48,1114.96,1114.96,557.48
Tiruvallur,2018-11,3851.65,962.91,577.75,385.17,770.33,770.33,385.17
Tiruvallur,2018-12,4088.84,1022.21,613.33,408.88,817.77,817.77,408.88
Tiruvallur,2019-01,4226.28,1056.57,633.94,422.63,845.26,845.26,422.63
Tiruvallur,2019-02,2903.09,725.77,435.46,290.31,580.62,580.62,290.31
Tiruvallur,2019-03,2493.66,623.42,374.05,249.37,498.73,498.73,249.37
Tiruvallur,2019-04,2440.53,610.13,366.08,244.05,488.11,488.11,244.05
Tiruvallur,2019-05,4209.35,1052.34,631.4,420.93,841.87,841.87,420.93
Tiruvallur,2019-06,3868.78,967.19,580.32,386.88,773.76,773.76,386.88
Tiruvallur,2019-07,3980.91,995.23,597.14,398.09,796.18,796.18,398.09
Tiruvallur,2019-08,4660.17,1165.04,699.02,466.02,932.03,932.03,466.02
Tiruvallur,2019-09,4055.13,1013.78,608.27,405.51,811.03,811.03,405.51
Tiruvallur,2019-10,5046.92,1261.73,757.04,504.69,1009.38,1009.38,504.69
Tiruvallur,2019-11,4070.68,1017.67,610.6,407.07,814.14,814.14,407.07
Tiruvallur,2019-12,2797.44,699.36,419.62,279.74,559.49,559.49,279.74
Tiruvallur,2020-01,4418.82,1104.71,662.82,441.88,883.76,883.76,441.88
Tiruvallur,2020-02,2511.3,627.82,376.69,251.13,502.26,502.26,251.13
Tiruvallur,2020-03,3648.33,912.08,547.25,364.83,729.67,729.67,364.83
Tiruvallur,2020-04,2873.58,718.39,431.04,287.36,574.72,574.72,287.36
Tiruvallur,2020-05,4308.16,1077.04,646.22,430.82,861.63,861.63,430.82
Tiruvallur,2020-06,3366.6,841.65,504.99,336.66,673.32,673.32,336.66
Tiruvallur,2020-07,3685.17,921.29,552.78,368.52,737.03,737.03,368.52
Tiruvallur,2020-08,4470.21,1117.55,670.53,447.02,894.04,894.04,447.02
Tiruvallur,2020-09,4360.95,1090.24,654.14,436.09,872.19,872.19,436.09
Tiruvallur,2020-10,3560.86,890.21,534.13,356.09,712.17,712.17,356.09
Tiruvallur,2020-11,4314.28,1078.57,647.14,431.43,862.86,862.86,431.43
Tiruvallur,2020-12,2408.11,602.03,361.22,240.81,481.62,481.62,240.81
Tiruvallur,2021-01,2592.04,648.01,388.81,259.2,518.41,518.41,259.2
Tiruvallur,2021-02,3552.94,888.23,532.94,355.29,710.59,710.59,355.29
Tiruvallur,2021-03,3606.27,901.57,540.94,360.63,721.25,721.25,360.63
Tiruvallur,2021-04,3998.27,999.57,599.74,399.83,799.65,799.65,399.83
Tiruvallur,2021-05,3891.39,972.85,583.71,389.14,778.28,778.28,389.14
Tiruvallur,2021-06,3450.09,862.52,517.51,345.01,690.02,690.02,345.01
Tiruvallur,2021-07,3654.41,913.6,548.16,365.44,730.88,730.88,365.44
Tiruvallur,2021-08,2705.65,676.41,405.85,270.57,541.13,541.13,270.57
Tiruvallur,2021-09,4653.63,1163.41,698.05,465.36,930.73,930.73,465.36
Tiruvallur,2021-10,3535.51,883.88,530.33,353.55,707.1,707.1,353.55
Tiruvallur,2021-11,3243.52,810.88,486.53,324.35,648.7,648.7,324.35
Tiruvallur,2021-12,2657.14,664.29,398.57,265.71,531.43,531.43,265.71
Tiruvallur,2022-01,2519.16,629.79,377.87,251.92,503.83,503.83,251.92
Tiruvallur,2022-02,3309.77,827.44,496.47,330.98,661.95,661.95,330.98
Tiruvallur,2022-03,4632.53,1158.13,694.88,463.25,926.51,926.51,463.25
Tiruvallur,2022-04,2865.41,716.35,429.81,286.54,573.08,573.08,286.54
Tiruvallur,2022-05,4401.63,1100.41,660.24,440.16,880.33,880.33,440.16
Tiruvallur,2022-06,4157.11,1039.28,623.57,415.71,831.42,831.42,415.71
Tiruvallur,2022-07,4412.72,1103.18,661.91,441.27,882.54,882.54,441.27
Tiruvallur,2022-08,3425.07,856.27,513.76,342.51,685.01,685.01,342.51
Tiruvallur,2022-09,4568.68,1142.17,685.3,456.87,913.74,913.74,456.87
Tiruvallur,2022-10,5834.78,1458.69,875.22,583.48,1166.96,1166.96,583.48
Tiruvallur,2022-11,4629.66,1157.41,694.45,462.97,925.93,925.93,462.97
Tiruvallur,2022-12,4814.66,1203.66,722.2,481.47,962.93,962.93,481.47
Tiruvallur,2023-01,3333.94,833.48,500.09,333.39,666.79,666.79,333.39
Tiruvallur,2023-02,4168.85,1042.21,625.33,416.88,833.77,833.77,416.88
Tiruvallur,2023-03,3377.2,844.3,506.58,337.72,675.44,675.44,337.72
Tiruvallur,2023-04,2652.3,663.08,397.85,265.23,530.46,530.46,265.23
Tiruvallur,2023-05,4333.73,1083.43,650.06,433.37,866.75,866.75,433.37
Tiruvallur,2023-06,3041.01,760.25,456.15,304.1,608.2,608.2,304.1
Tiruvallur,2023-07,3527.59,881.9,529.14,352.76,705.52,705.52,352.76
Tiruvallur,2023-08,2570.08,642.52,385.51,257.01,514.02,514.02,257.01
Tiruvallur,2023-09,4303.36,1075.84,645.5,430.34,860.67,860.67,430.34
Tiruvallur,2023-10,4672.39,1168.1,700.86,467.24,934.48,934.48,467.24
Tiruvallur,2023-11,3638.99,909.75,545.85,363.9,727.8,727.8,363.9
Tiruvallur,2023-12,3893.99,973.5,584.1,389.4,778.8,778.8,389.4
Tiruvallur,2024-01,3431.24,857.81,514.69,343.12,686.25,686.25,343.12
Tiruvallur,2024-02,2456.12,614.03,368.42,245.61,491.22,491.22,245.61
Tiruvallur,2024-03,3335.85,833.96,500.38,333.59,667.17,667.17,333.59
Tiruvallur,2024-04,3403.63,850.91,510.54,340.36,680.73,680.73,340.36
Tiruvallur,2024-05,3789.41,947.35,568.41,378.94,757.88,757.88,378.94
Tiruvallur,2024-06,2453.69,613.42,368.05,245.37,490.74,490.74,245.37
Tiruvallur,2024-07,4125.79,1031.45,618.87,412.58,825.16,825.16,412.58
Tiruvallur,2024-08,4602.25,1150.56,690.34,460.23,920.45,920.45,460.23
Tiruvallur,2024-09,3627.97,906.99,544.2,362.8,725.59,725.59,362.8
Tiruvallur,2024-10,4037.45,1009.36,605.62,403.74,807.49,807.49,403.74
Tiruvallur,2024-11,4762.81,1190.7,714.42,476.28,952.56,952.56,476.28
Tiruvallur,2024-12,4833.7,1208.43,725.06,483.37,966.74,966.74,483.37
Tiruvannamalai,2018-01,2080.41,520.1,312.06,208.04,416.08,416.08,208.04
Tiruvannamalai,2018-02,3422.66,855.67,513.4,342.27,684.53,684.53,342.27
Tiruvannamalai,2018-03,2403.84,600.96,360.58,240.38,480.77,480.77,240.38
Tiruvannamalai,2018-04,2329.51,582.38,349.43,232.95,465.9,465.9,232.95
Tiruvannamalai,2018-05,2216.77,554.19,332.52,221.68,443.35,443.35,221.68
Tiruvannamalai,2018-06,1855.34,463.84,278.3,185.53,371.07,371.07,185.53
Tiruvannamalai,2018-07,2926.25,731.56,438.94,292.63,585.25,585.25,292.63
Tiruvannamalai,2018-08,3966.8,991.7,595.02,396.68,793.36,793.36,396.68
Tiruvannamalai,2018-09,2244.04,561.01,336.61,224.4,448.81,448.81,224.4
Tiruvannamalai,2018-10,4055.1,1013.77,608.26,405.51,811.02,811.02,405.51
Tiruvannamalai,2018-11,3886.64,971.66,583.0,388.66,777.33,777.33,388.66
Tiruvannamalai,2018-12,2095.78,523.95,314.37,209.58,419.16,419.16,209.58
Tiruvannamalai,2019-01,2142.94,535.73,321.44,214.29,428.59,428.59,214.29
Tiruvannamalai,2019-02,2989.22,747.3,448.38,298.92,597.84,597.84,298.92
Tiruvannamalai,2019-03,3192.94,798.23,478.94,319.29,638.59,638.59,319.29
Tiruvannamalai,2019-04,2387.35,596.84,358.1,238.73,477.47,477.47,238.73
Tiruvannamalai,2019-05,2328.21,582.05,349.23,232.82,465.64,465.64,232.82
Tiruvannamalai,2019-06,1851.54,462.89,277.73,185.15,370.31,370.31,185.15
Tiruvannamalai,2019-07,3547.46,886.87,532.12,354.75,709.49,709.49,354.75
Tiruvannamalai,2019-08,2446.82,611.7,367.02,244.68,489.36,489.36,244.68
Tiruvannamalai,2019-09,3558.59,889.65,533.79,355.86,711.72,711.72,355.86
Tiruvannamalai,2019-10,4596.16,1149.04,689.42,459.62,919.23,919.23,459.62
Tiruvannamalai,2019-11,2517.71,629.43,377.66,251.77,503.54,503.54,251.77
Tiruvannamalai,2019-12,2747.1,686.77,412.06,274.71,549.42,549.42,274.71
Tiruvannamalai,2020-01,2647.33,661.83,397.1,264.73,529.47,529.47,264.73
Tiruvannamalai,2020-02,2810.9,702.73,421.64,281.09,562.18,562.18,281.09
Tiruvannamalai,2020-03,3524.83,881.21,528.72,352.48,704.97,704.97,352.48
Tiruvannamalai,2020-04,3826.58,956.64,573.99,382.66,765.32,765.32,382.66
Tiruvannamalai,2020-05,4091.68,1022.92,613.75,409.17,818.34,818.34,409.17
Tiruvannamalai,2020-06,2750.78,687.7,412.62,275.08,550.16,550.16,275.08
Tiruvannamalai,2020-07,3188.8,797.2,478.32,318.88,637.76,637.76,318.88
Tiruvannamalai,2020-08,3929.18,982.3,589.38,392.92,785.84,785.84,392.92
Tiruvannamalai,2020-09,3014.76,753.69,452.21,301.48,602.95,602.95,301.48
Tiruvannamalai,2020-10,4462.89,1115.72,669.43,446.29,892.58,892.58,446.29
Tiruvannamalai,2020-11,4876.9,1219.23,731.54,487.69,975.38,975.38,487.69
Tiruvannamalai,2020-12,3116.43,779.11,467.46,311.64,623.29,623.29,311.64
Tiruvannamalai,2021-01,2311.75,577.94,346.76,231.17,462.35,462.35,231.17
Tiruvannamalai,2021-02,3770.59,942.65,565.59,377.06,754.12,754.12,377.06
Tiruvannamalai,2021-03,3278.86,819.72,491.83,327.89,655.77,655.77,327.89
Tiruvannamalai,2021-04,2655.75,663.94,398.36,265.58,531.15,531.15,265.58
Tiruvannamalai,2021-05,2241.42,560.35,336.21,224.14,448.28,448.28,224.14
Tiruvannamalai,2021-06,2163.16,540.79,324.47,216.32,432.63,432.63,216.32
Tiruvannamalai,2021-07,2413.28,603.32,361.99,241.33,482.66,482.66,241.33
Tiruvannamalai,2021-08,2794.17,698.54,419.13,279.42,558.83,558.83,279.42
Tiruvannamalai,2021-09,3875.77,968.94,581.37,387.58,775.15,775.15,387.58
Tiruvannamalai,2021-10,3825.82,956.46,573.87,382.58,765.16,765.16,382.58
Tiruvannamalai,2021-11,4936.35,1234.09,740.45,493.63,987.27,987.27,493.63
Tiruvannamalai,2021-12,2886.31,721.58,432.95,288.63,577.26,577.26,288.63
Tiruvannamalai,2022-01,3069.97,767.49,460.5,307.0,613.99,613.99,307.0
Tiruvannamalai,2022-02,3512.79,878.2,526.92,351.28,702.56,702.56,351.28
Tiruvannamalai,2022-03,2586.36,646.59,387.95,258.64,517.27,517.27,258.64
Tiruvannamalai,2022-04,3462.13,865.53,519.32,346.21,692.43,692.43,346.21
Tiruvannamalai,2022-05,2186.28,546.57,327.94,218.63,437.26,437.26,218.63
Tiruvannamalai,2022-06,2921.17,730.29,438.18,292.12,584.23,584.23,292.12
Tiruvannamalai,2022-07,3428.38,857.09,514.26,342.84,685.68,685.68,342.84
Tiruvannamalai,2022-08,4302.89,1075.72,645.43,430.29,860.58,860.58,430.29
Tiruvannamalai,2022-09,2139.25,534.81,320.89,213.93,427.85,427.85,213.93
Tiruvannamalai,2022-10,5024.58,1256.14,753.69,502.46,1004.92,1004.92,502.46
Tiruvannamalai,2022-11,2543.75,635.94,381.56,254.38,508.75,508.75,254.38
Tiruvannamalai,2022-12,2411.57,602.89,361.74,241.16,482.31,482.31,241.16
Tiruvannamalai,2023-01,2698.71,674.68,404.81,269.87,539.74,539.74,269.87
Tiruvannamalai,2023-02,3714.64,928.66,557.2,371.46,742.93,742.93,371.46
Tiruvannamalai,2023-03,3160.39,790.1,474.06,316.04,632.08,632.08,316.04
Tiruvannamalai,2023-04,2425.04,606.26,363.76,242.5,485.01,485.01,242.5
Tiruvannamalai,2023-05,3397.76,849.44,509.66,339.78,679.55,679.55,339.78
Tiruvannamalai,2023-06,2343.55,585.89,351.53,234.36,468.71,468.71,234.36
Tiruvannamalai,2023-07,3578.95,894.74,536.84,357.9,715.79,715.79,357.9
Tiruvannamalai,2023-08,4343.31,1085.83,651.5,434.33,868.66,868.66,434.33
